TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,TRAVEL_NUM,TRAVEL_MOTIVE_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SGG_3,MVMN_NM,COMPANION_AGE_GRP,REL_CD
d010442,27,여,20,3,2.0,27110,26500,47110,대중교통 등,-1.0,-1.0
c002943,46,여,20,2,3.0,50110,26350,46130,자가용,3.0,7.0
c002943,46,여,20,2,3.0,50110,26350,46130,자가용,3.0,5.0
d000161,11,남,20,1,9.0,42210,50130,26350,자가용,4.0,1.0
d002080,11,여,30,1,1.0,42110,50110,42150,대중교통 등,-1.0,-1.0
d000258,11,남,30,3,2.0,50130,50110,42150,대중교통 등,-1.0,-1.0
d000326,41,여,20,1,2.0,42210,50130,26350,자가용,3.0,2.0
d001841,11,여,20,4,3.0,50130,50110,42210,대중교통 등,3.0,7.0
d001841,11,여,20,4,3.0,50130,50110,42210,대중교통 등,3.0,7.0
d001841,11,여,20,4,3.0,50130,50110,42210,대중교통 등,3.0,7.0
d001282,11,남,30,5,5.0,50110,26350,47170,대중교통 등,4.0,7.0
d001282,11,남,30,5,5.0,50110,26350,47170,대중교통 등,4.0,7.0
b005863,41,남,20,1,2.0,48220,47170,11140,대중교통 등,-1.0,-1.0
d000640,11,남,30,2,7.0,42150,50130,42760,자가용,4.0,1.0
d002961,50,여,40,1,7.0,50130,50110,26350,자가용,5.0,1.0
d001812,43,남,20,5,4.0,50110,42110,11440,대중교통 등,-1.0,-1.0
d002802,28,여,30,1,9.0,28720,11440,26710,대중교통 등,4.0,6.0
d002802,28,여,30,1,9.0,28720,11440,26710,대중교통 등,7.0,1.0
d002802,28,여,30,1,9.0,28720,11440,26710,대중교통 등,4.0,5.0
d002802,28,여,30,1,9.0,28720,11440,26710,대중교통 등,4.0,2.0
d002802,28,여,30,1,9.0,28720,11440,26710,대중교통 등,4.0,6.0
d005116,28,남,40,4,1.0,26350,41190,47130,자가용,2.0,2.0
d005116,28,남,40,4,1.0,26350,41190,47130,자가용,1.0,2.0
d005116,28,남,40,4,1.0,26350,41190,47130,자가용,2.0,2.0
d005116,28,남,40,4,1.0,26350,41190,47130,자가용,5.0,1.0
d009420,50,여,30,5,1.0,47110,26500,50130,자가용,-1.0,-1.0
d000304,46,남,20,3,3.0,50130,27200,26350,대중교통 등,3.0,7.0
d004304,50,남,40,2,1.0,50110,50130,46130,자가용,1.0,2.0
a003278,11,남,30,5,3.0,50130,41820,42170,자가용,4.0,7.0
a003278,11,남,30,5,3.0,50130,41820,42170,자가용,4.0,7.0
a003278,11,남,30,5,3.0,50130,41820,42170,자가용,4.0,7.0
a003278,11,남,30,5,3.0,50130,41820,42170,자가용,4.0,7.0
a003278,11,남,30,5,3.0,50130,41820,42170,자가용,4.0,7.0
d003234,41,여,50,6,2.0,50130,50110,42150,자가용,6.0,7.0
d003993,41,남,40,2,6.0,50130,42830,42760,자가용,-1.0,-1.0
d002663,45,여,30,3,3.0,50130,26260,11560,자가용,1.0,2.0
d000228,28,여,30,2,2.0,28710,48240,50130,자가용,4.0,1.0
d012315,50,여,30,1,1.0,50130,50110,26350,자가용,1.0,2.0
b009832,48,여,50,4,2.0,50130,46770,26350,자가용,6.0,1.0
d000317,29,남,20,1,5.0,50110,42830,46130,대중교통 등,3.0,5.0
d004031,41,여,20,3,7.0,42210,28110,50110,대중교통 등,-1.0,-1.0
d000373,11,남,30,2,1.0,50130,47210,11680,자가용,3.0,9.0
d000373,11,남,30,2,1.0,50130,47210,11680,자가용,4.0,9.0
d000373,11,남,30,2,1.0,50130,47210,11680,자가용,3.0,9.0
d000373,11,남,30,2,1.0,50130,47210,11680,자가용,4.0,9.0
d000373,11,남,30,2,1.0,50130,47210,11680,자가용,3.0,9.0
d000373,11,남,30,2,1.0,50130,47210,11680,자가용,3.0,9.0
d000373,11,남,30,2,1.0,50130,47210,11680,자가용,4.0,9.0
d000373,11,남,30,2,1.0,50130,47210,11680,자가용,4.0,9.0
d000373,11,남,30,2,1.0,50130,47210,11680,자가용,4.0,9.0
d000373,11,남,30,2,1.0,50130,47210,11680,자가용,4.0,9.0
d000373,11,남,30,2,1.0,50130,47210,11680,자가용,6.0,9.0
d000373,11,남,30,2,1.0,50130,47210,11680,자가용,2.0,9.0
d000373,11,남,30,2,1.0,50130,47210,11680,자가용,4.0,9.0
d000373,11,남,30,2,1.0,50130,47210,11680,자가용,3.0,9.0
d000373,11,남,30,2,1.0,50130,47210,11680,자가용,3.0,9.0
a001193,41,남,30,3,1.0,41360,42150,41820,대중교통 등,-1.0,-1.0
d001144,41,여,50,1,2.0,41820,42210,46130,대중교통 등,-1.0,-1.0
d002010,50,남,30,1,1.0,42210,47930,44825,자가용,4.0,6.0
d002010,50,남,30,1,1.0,42210,47930,44825,자가용,4.0,2.0
d002010,50,남,30,1,1.0,42210,47930,44825,자가용,7.0,1.0
d004004,50,여,40,5,1.0,50130,42150,46130,자가용,5.0,1.0
d000840,41,남,30,2,2.0,42150,41590,26350,대중교통 등,4.0,7.0
d000840,41,남,30,2,2.0,42150,41590,26350,대중교통 등,4.0,7.0
c000890,11,남,30,1,5.0,50110,46890,44825,자가용,4.0,7.0
d002711,28,여,30,2,4.0,42150,50130,26710,대중교통 등,-1.0,-1.0
d003125,50,여,30,1,1.0,50130,50110,42210,자가용,5.0,1.0
d008989,50,남,20,4,1.0,50130,50110,11110,자가용,-1.0,-1.0
d002667,27,여,20,1,2.0,50110,50130,42210,대중교통 등,3.0,7.0
d004075,11,여,40,1,1.0,50130,42170,41270,자가용,2.0,2.0
d004075,11,여,40,1,1.0,50130,42170,41270,자가용,1.0,2.0
d007901,11,남,20,3,3.0,26500,50130,42150,대중교통 등,3.0,8.0
d005964,11,여,20,6,2.0,50110,50130,42150,대중교통 등,3.0,7.0
b002840,26,여,30,6,2.0,50130,48220,42770,자가용,4.0,1.0
d006734,30,여,20,3,3.0,27110,11170,50130,대중교통 등,3.0,7.0
d006734,30,여,20,3,3.0,27110,11170,50130,대중교통 등,3.0,7.0
a000826,41,남,50,3,1.0,42230,42170,41830,자가용,3.0,2.0
d002818,11,남,30,2,2.0,50110,50130,42230,대중교통 등,-1.0,-1.0
d002541,30,여,20,3,1.0,50130,50110,26350,대중교통 등,-1.0,-1.0
a008091,41,여,20,1,7.0,41820,26170,50110,자가용,3.0,7.0
a008091,41,여,20,1,7.0,41820,26170,50110,자가용,3.0,7.0
a008091,41,여,20,1,7.0,41820,26170,50110,자가용,3.0,1.0
d001353,30,여,20,4,2.0,42150,26410,43730,대중교통 등,-1.0,-1.0
d009706,48,남,20,4,1.0,50110,48310,11680,대중교통 등,-1.0,-1.0
a003002,41,여,30,3,3.0,42230,42150,42210,자가용,4.0,2.0
a003002,41,여,30,3,3.0,42230,42150,42210,자가용,5.0,1.0
a003002,41,여,30,3,3.0,42230,42150,42210,자가용,4.0,5.0
a003002,41,여,30,3,3.0,42230,42150,42210,자가용,1.0,2.0
a003002,41,여,30,3,3.0,42230,42150,42210,자가용,1.0,2.0
a003002,41,여,30,3,3.0,42230,42150,42210,자가용,7.0,1.0
a003002,41,여,30,3,3.0,42230,42150,42210,자가용,2.0,6.0
d000068,50,여,30,2,3.0,42150,50130,28245,자가용,1.0,2.0
d000068,50,여,30,2,3.0,42150,50130,28245,자가용,5.0,1.0
d002234,41,여,30,3,1.0,50130,42150,41820,대중교통 등,4.0,1.0
d009605,47,여,30,5,1.0,47130,26350,11440,자가용,4.0,1.0
d007584,41,여,20,2,2.0,50130,43800,42110,대중교통 등,-1.0,-1.0
d007609,50,남,30,2,4.0,50130,46710,11680,자가용,-1.0,-1.0
a000671,41,여,20,4,2.0,42210,50130,44825,자가용,4.0,1.0
a000671,41,여,20,4,2.0,42210,50130,44825,자가용,4.0,7.0
a000671,41,여,20,4,2.0,42210,50130,44825,자가용,4.0,7.0
d005475,41,남,20,1,10.0,41280,41480,11500,대중교통 등,3.0,8.0
d006983,41,여,20,1,5.0,26350,50130,42760,대중교통 등,-1.0,-1.0
d002862,26,여,30,2,1.0,11560,47130,48270,대중교통 등,-1.0,-1.0
d000323,11,남,40,5,3.0,42150,50110,50130,대중교통 등,1.0,2.0
d000323,11,남,40,5,3.0,42150,50110,50130,대중교통 등,4.0,1.0
d012353,50,남,40,1,6.0,50130,50110,41170,자가용,-1.0,-1.0
d004284,50,남,30,3,3.0,50130,46820,44200,자가용,4.0,1.0
d004284,50,남,30,3,3.0,50130,46820,44200,자가용,1.0,2.0
d003330,50,여,20,2,1.0,50130,11650,27260,자가용,3.0,8.0
d001223,41,여,60,1,2.0,42210,43800,50110,자가용,4.0,2.0
d001223,41,여,60,1,2.0,42210,43800,50110,자가용,7.0,1.0
d001223,41,여,60,1,2.0,42210,43800,50110,자가용,4.0,2.0
d010736,50,남,20,1,3.0,50130,26350,11680,자가용,4.0,8.0
d002318,11,남,30,3,3.0,26230,50110,42830,대중교통 등,4.0,8.0
d000112,46,여,50,5,3.0,50110,41480,43130,자가용,4.0,2.0
a005862,11,여,20,1,3.0,42150,26500,41820,대중교통 등,3.0,8.0
d004061,48,여,20,1,3.0,50110,11680,26230,대중교통 등,3.0,7.0
d004061,48,여,20,1,3.0,50110,11680,26230,대중교통 등,3.0,7.0
d001738,11,여,50,1,3.0,50130,42830,41820,대중교통 등,6.0,1.0
d001738,11,여,50,1,3.0,50130,42830,41820,대중교통 등,3.0,2.0
d005129,50,여,30,1,3.0,50130,50110,11680,자가용,1.0,2.0
d005129,50,여,30,1,3.0,50130,50110,11680,자가용,1.0,2.0
d005129,50,여,30,1,3.0,50130,50110,11680,자가용,4.0,1.0
d004588,26,여,20,1,2.0,50130,11650,48840,대중교통 등,3.0,7.0
d004588,26,여,20,1,2.0,50130,11650,48840,대중교통 등,3.0,8.0
d004588,26,여,20,1,2.0,50130,11650,48840,대중교통 등,3.0,7.0
d005340,41,남,30,1,2.0,42150,42760,44825,대중교통 등,4.0,8.0
b002655,11,여,50,5,2.0,42210,42820,46130,자가용,4.0,2.0
a002903,11,여,20,2,1.0,50110,50130,42230,자가용,3.0,8.0
d009419,50,여,20,4,2.0,11680,11560,26350,자가용,-1.0,-1.0
d000769,41,남,20,5,2.0,42150,45110,41820,자가용,3.0,8.0
d004104,50,남,40,1,2.0,50130,50110,26350,자가용,-1.0,-1.0
d009153,50,남,40,1,1.0,44825,50130,26200,자가용,-1.0,-1.0
d003745,50,여,20,1,2.0,50130,50110,11110,자가용,-1.0,-1.0
d002816,28,남,30,2,2.0,42210,41110,29170,자가용,1.0,2.0
d011356,11,여,30,5,3.0,42150,50130,43800,대중교통 등,6.0,3.0
d011356,11,여,30,5,3.0,42150,50130,43800,대중교통 등,3.0,5.0
d005052,43,남,20,2,2.0,45130,47110,42820,대중교통 등,-1.0,-1.0
d000319,41,여,20,1,2.0,42170,46110,50130,대중교통 등,6.0,1.0
d000319,41,여,20,1,2.0,42170,46110,50130,대중교통 등,3.0,2.0
d001876,48,여,30,5,1.0,50110,50130,45110,대중교통 등,4.0,1.0
d003247,50,여,30,1,1.0,11710,11560,26350,대중교통 등,-1.0,-1.0
d007486,26,여,20,1,1.0,50110,50130,42150,대중교통 등,3.0,7.0
d002838,41,남,20,4,9.0,50130,50110,42150,대중교통 등,6.0,3.0
d002838,41,남,20,4,9.0,50130,50110,42150,대중교통 등,4.0,6.0
d002838,41,남,20,4,9.0,50130,50110,42150,대중교통 등,3.0,5.0
d002838,41,남,20,4,9.0,50130,50110,42150,대중교통 등,8.0,4.0
d002838,41,남,20,4,9.0,50130,50110,42150,대중교통 등,3.0,5.0
d002838,41,남,20,4,9.0,50130,50110,42150,대중교통 등,3.0,2.0
d009988,48,여,20,3,3.0,50110,50130,11680,대중교통 등,3.0,5.0
d002472,11,여,30,2,1.0,42150,42820,44825,자가용,5.0,8.0
d002472,11,여,30,2,1.0,42150,42820,44825,자가용,4.0,7.0
d011430,11,여,30,1,3.0,44770,50110,42210,대중교통 등,4.0,7.0
d011430,11,여,30,1,3.0,44770,50110,42210,대중교통 등,4.0,7.0
d011430,11,여,30,1,3.0,44770,50110,42210,대중교통 등,4.0,7.0
b011839,26,여,20,1,2.0,50130,26710,46130,자가용,-1.0,-1.0
c007725,44,여,20,2,2.0,44180,42170,43800,자가용,6.0,3.0
d000180,11,여,30,2,2.0,42820,26350,50110,대중교통 등,5.0,1.0
d005143,50,여,30,4,2.0,50110,42210,42110,자가용,-1.0,-1.0
d003501,50,여,20,1,6.0,44760,30110,50110,대중교통 등,-1.0,-1.0
d010199,50,여,20,2,1.0,50110,50130,26530,자가용,3.0,7.0
d007084,11,여,50,3,9.0,50110,26140,28710,자가용,3.0,2.0
d007084,11,여,50,3,9.0,50110,26140,28710,자가용,7.0,5.0
d007084,11,여,50,3,9.0,50110,26140,28710,자가용,3.0,2.0
d007084,11,여,50,3,9.0,50110,26140,28710,자가용,8.0,3.0
b008580,47,남,60,3,2.0,50130,48220,42150,자가용,3.0,2.0
d004726,45,여,20,4,2.0,50110,26200,11170,대중교통 등,-1.0,-1.0
a007962,11,남,30,10,3.0,42150,42760,50130,자가용,4.0,1.0
d001520,31,남,40,2,1.0,50130,42210,42150,대중교통 등,-1.0,-1.0
d001803,50,남,30,6,3.0,50130,45110,42730,자가용,4.0,1.0
a003613,11,여,30,4,2.0,42150,26350,42170,대중교통 등,-1.0,-1.0
d009840,41,여,20,3,2.0,50110,46150,26710,대중교통 등,-1.0,-1.0
d002349,30,여,50,1,1.0,50130,46130,48220,대중교통 등,3.0,2.0
d002349,30,여,50,1,1.0,50130,46130,48220,대중교통 등,6.0,1.0
d003470,50,남,30,2,1.0,50130,42230,47750,자가용,-1.0,-1.0
a001424,41,여,20,4,10.0,46130,28710,50110,자가용,-1.0,-1.0
d000291,41,여,20,5,1.0,42150,42210,50110,대중교통 등,3.0,7.0
b002235,41,여,30,1,1.0,50130,47130,41480,자가용,4.0,7.0
d000538,36,여,20,2,2.0,50110,26350,30140,대중교통 등,3.0,8.0
a000328,41,여,30,4,2.0,28710,42210,42150,자가용,1.0,2.0
a000328,41,여,30,4,2.0,28710,42210,42150,자가용,1.0,2.0
a000328,41,여,30,4,2.0,28710,42210,42150,자가용,2.0,2.0
a000328,41,여,30,4,2.0,28710,42210,42150,자가용,5.0,1.0
d004384,11,여,20,1,10.0,50110,26350,42820,대중교통 등,3.0,7.0
d002747,41,여,20,1,2.0,50110,50130,26140,자가용,3.0,1.0
d002747,41,여,20,1,2.0,50110,50130,26140,자가용,1.0,2.0
d002747,41,여,20,1,2.0,50110,50130,26140,자가용,1.0,2.0
d005005,11,남,20,5,1.0,50130,42210,26350,자가용,4.0,8.0
d002763,29,여,20,1,3.0,29200,11680,26440,자가용,5.0,7.0
d002763,29,여,20,1,3.0,29200,11680,26440,자가용,4.0,7.0
d007390,50,여,20,1,7.0,50130,11680,26350,대중교통 등,-1.0,-1.0
d002894,28,여,20,4,4.0,50130,42830,42150,대중교통 등,3.0,7.0
d002306,11,여,40,12,1.0,41820,30200,50130,자가용,2.0,2.0
d002306,11,여,40,12,1.0,41820,30200,50130,자가용,5.0,1.0
b003993,11,여,60,4,9.0,50130,42830,28710,대중교통 등,8.0,3.0
d009521,26,여,20,1,5.0,26500,48120,50110,대중교통 등,-1.0,-1.0
d002856,30,여,30,3,1.0,30170,48120,50110,대중교통 등,1.0,2.0
d000676,41,남,30,5,2.0,42720,50130,41280,대중교통 등,1.0,2.0
d000676,41,남,30,5,2.0,42720,50130,41280,대중교통 등,1.0,2.0
d000676,41,남,30,5,2.0,42720,50130,41280,대중교통 등,4.0,1.0
d000036,43,남,20,4,7.0,50130,26350,11380,대중교통 등,3.0,8.0
d005437,50,여,30,2,2.0,50110,50130,26350,자가용,4.0,2.0
d009998,50,여,40,4,1.0,11110,41190,26350,대중교통 등,-1.0,-1.0
d004103,11,여,30,1,1.0,11710,41110,41360,자가용,4.0,7.0
d000035,26,여,30,2,1.0,50130,48840,30200,자가용,4.0,8.0
d000002,41,남,40,2,3.0,42150,47130,26350,대중교통 등,5.0,1.0
d007655,50,여,30,2,1.0,50130,11680,27290,자가용,5.0,1.0
d007655,50,여,30,2,1.0,50130,11680,27290,자가용,1.0,2.0
d007655,50,여,30,2,1.0,50130,11680,27290,자가용,1.0,2.0
d002482,41,여,20,2,1.0,42150,50130,50110,대중교통 등,3.0,7.0
a006300,11,남,30,2,3.0,45720,50130,42820,자가용,4.0,8.0
d004458,11,남,30,2,3.0,46710,29170,45190,대중교통 등,4.0,8.0
d003854,50,남,40,1,1.0,50130,50110,42210,자가용,-1.0,-1.0
d008022,28,여,30,2,10.0,26110,42770,41110,자가용,4.0,1.0
d005526,50,남,40,1,3.0,50130,28177,42210,자가용,5.0,1.0
a001102,41,여,40,1,1.0,46130,26350,50110,자가용,-1.0,-1.0
d002040,27,여,20,1,2.0,50110,11110,42150,대중교통 등,-1.0,-1.0
d000295,11,여,20,5,2.0,50130,41820,42150,대중교통 등,-1.0,-1.0
d001485,11,여,20,3,1.0,50110,41360,11200,대중교통 등,-1.0,-1.0
d001006,11,남,20,3,7.0,50130,42210,46130,대중교통 등,3.0,7.0
d000374,11,남,40,4,1.0,42730,41480,28710,대중교통 등,4.0,6.0
d001618,41,남,20,1,2.0,50110,42150,42230,대중교통 등,3.0,7.0
d009727,50,여,30,1,4.0,50130,26350,11710,대중교통 등,-1.0,-1.0
a000490,41,남,50,3,1.0,42210,47280,28710,자가용,2.0,2.0
a000490,41,남,50,3,1.0,42210,47280,28710,자가용,2.0,2.0
a000490,41,남,50,3,1.0,42210,47280,28710,자가용,5.0,1.0
d004449,50,여,30,2,1.0,50130,11110,46710,자가용,-1.0,-1.0
d001331,27,여,50,3,3.0,50110,42830,26710,대중교통 등,6.0,6.0
d001331,27,여,50,3,3.0,50110,42830,26710,대중교통 등,3.0,2.0
d001331,27,여,50,3,3.0,50110,42830,26710,대중교통 등,6.0,1.0
d002718,41,여,20,2,4.0,50110,42750,11440,대중교통 등,3.0,7.0
d012446,50,여,40,2,2.0,50110,41360,46130,자가용,1.0,2.0
d012446,50,여,40,2,2.0,50110,41360,46130,자가용,2.0,2.0
b004736,48,여,30,3,1.0,48240,47150,48740,대중교통 등,-1.0,-1.0
a007263,11,남,40,1,2.0,50130,42150,26350,대중교통 등,-1.0,-1.0
d004808,50,남,20,1,2.0,50130,50110,27260,자가용,-1.0,-1.0
d002475,41,여,20,3,1.0,50130,26290,43800,자가용,3.0,8.0
d005629,50,남,40,1,2.0,50110,50130,48170,자가용,5.0,1.0
d004601,11,여,20,2,1.0,50130,42150,43110,대중교통 등,3.0,7.0
d003049,26,여,20,5,1.0,26710,48310,42150,자가용,5.0,11.0
d003049,26,여,20,5,1.0,26710,48310,42150,자가용,4.0,11.0
d003049,26,여,20,5,1.0,26710,48310,42150,자가용,5.0,11.0
d006237,50,남,30,5,2.0,50130,28237,41570,자가용,4.0,1.0
d006237,50,남,30,5,2.0,50130,28237,41570,자가용,4.0,7.0
d006237,50,남,30,5,2.0,50130,28237,41570,자가용,1.0,2.0
d006919,50,남,20,1,9.0,50110,11680,26350,자가용,1.0,1.0
d006919,50,남,20,1,9.0,50110,11680,26350,자가용,3.0,2.0
d006919,50,남,20,1,9.0,50110,11680,26350,자가용,6.0,3.0
a003015,11,여,20,1,1.0,48840,50110,45110,자가용,4.0,8.0
d009903,11,남,20,1,3.0,50130,42150,26350,대중교통 등,3.0,8.0
d007150,26,여,40,2,3.0,47130,45110,11215,자가용,5.0,7.0
d007150,26,여,40,2,3.0,47130,45110,11215,자가용,5.0,7.0
d007150,26,여,40,2,3.0,47130,45110,11215,자가용,5.0,7.0
a004407,11,남,20,6,3.0,41270,42150,50110,자가용,4.0,7.0
a004407,11,남,20,6,3.0,41270,42150,50110,자가용,4.0,7.0
d005158,50,여,40,3,4.0,26350,11110,28140,자가용,-1.0,-1.0
d001673,41,여,20,2,7.0,42150,50110,46130,대중교통 등,-1.0,-1.0
b001265,11,여,30,1,2.0,42210,50130,26350,자가용,4.0,2.0
b001265,11,여,30,1,2.0,42210,50130,26350,자가용,4.0,6.0
d009780,50,남,40,3,7.0,50110,50130,42210,자가용,1.0,2.0
d009780,50,남,40,3,7.0,50110,50130,42210,자가용,1.0,2.0
d009780,50,남,40,3,7.0,50110,50130,42210,자가용,4.0,1.0
b003762,26,여,60,2,5.0,47170,45790,50130,자가용,7.0,7.0
d010433,41,여,20,1,2.0,26350,30170,50110,자가용,3.0,8.0
d005782,50,남,20,1,3.0,50130,50110,42150,자가용,3.0,8.0
b004441,41,남,20,4,1.0,26500,42150,48220,대중교통 등,3.0,8.0
a012100,11,남,20,4,2.0,42210,41820,28710,자가용,-1.0,-1.0
d001631,11,여,30,2,2.0,41820,42830,41830,대중교통 등,4.0,8.0
d000801,41,여,20,4,2.0,42150,42210,50110,대중교통 등,4.0,8.0
d009941,46,남,30,2,2.0,50130,42150,45110,자가용,3.0,5.0
d005249,50,남,30,2,6.0,50110,46110,29200,자가용,-1.0,-1.0
d004666,41,여,20,3,4.0,11680,50130,48220,대중교통 등,-1.0,-1.0
a001912,11,남,20,1,7.0,42830,42790,41830,자가용,4.0,5.0
d005426,28,여,20,2,2.0,50130,42830,45110,대중교통 등,-1.0,-1.0
d009662,26,여,30,1,10.0,50110,29140,11680,자가용,1.0,2.0
d009662,26,여,30,1,10.0,50110,29140,11680,자가용,4.0,1.0
b005018,11,남,30,2,2.0,28710,41390,27710,자가용,4.0,9.0
b005018,11,남,30,2,2.0,28710,41390,27710,자가용,4.0,9.0
d001355,36,여,30,2,9.0,26350,50130,30200,대중교통 등,-1.0,-1.0
a003299,11,남,40,2,2.0,11380,42820,28710,자가용,-1.0,-1.0
a001497,41,여,30,4,2.0,50110,42230,26350,자가용,4.0,1.0
d007184,28,남,30,3,3.0,50110,45790,42820,자가용,4.0,5.0
d007184,28,남,30,3,3.0,50110,45790,42820,자가용,7.0,3.0
d007184,28,남,30,3,3.0,50110,45790,42820,자가용,7.0,3.0
d010419,28,여,20,1,1.0,50110,41820,41220,대중교통 등,3.0,7.0
c002604,28,여,30,2,2.0,26110,50110,42150,자가용,4.0,5.0
d000701,43,남,40,3,3.0,50130,42150,43800,대중교통 등,1.0,2.0
d000701,43,남,40,3,3.0,50130,42150,43800,대중교통 등,4.0,1.0
d000701,43,남,40,3,3.0,50130,42150,43800,대중교통 등,7.0,3.0
d001323,50,여,20,2,5.0,50110,50130,11170,대중교통 등,-1.0,-1.0
d000355,28,여,30,3,2.0,50110,50130,42170,대중교통 등,-1.0,-1.0
d005582,29,여,20,3,1.0,50110,50130,11680,대중교통 등,-1.0,-1.0
d005347,50,여,30,2,1.0,50130,50110,27290,자가용,4.0,1.0
d012054,48,여,20,3,3.0,26230,47130,50110,대중교통 등,3.0,7.0
d001581,11,여,50,4,4.0,50110,42150,42830,대중교통 등,-1.0,-1.0
d000849,28,남,20,3,3.0,50110,26320,42230,자가용,3.0,7.0
d002547,50,여,30,1,3.0,50130,50110,28185,자가용,4.0,2.0
d001753,11,여,50,2,3.0,42210,41830,11290,자가용,6.0,7.0
d001753,11,여,50,2,3.0,42210,41830,11290,자가용,6.0,7.0
a004636,41,남,50,2,2.0,42210,42830,42110,자가용,6.0,1.0
d001901,11,여,20,5,1.0,50110,26350,42150,대중교통 등,6.0,3.0
d001901,11,여,20,5,1.0,50110,26350,42150,대중교통 등,3.0,6.0
a009499,11,여,30,1,1.0,28710,41270,42820,자가용,-1.0,-1.0
d000221,11,남,40,2,1.0,50130,42230,41820,대중교통 등,-1.0,-1.0
d006185,41,남,30,3,9.0,50130,50110,42150,자가용,1.0,2.0
d006185,41,남,30,3,9.0,50130,50110,42150,자가용,7.0,3.0
d006185,41,남,30,3,9.0,50130,50110,42150,자가용,4.0,1.0
d002147,48,남,20,1,4.0,50110,26710,26350,대중교통 등,-1.0,-1.0
d007085,50,여,30,1,7.0,50130,11380,50110,자가용,5.0,1.0
d000811,27,남,20,7,1.0,50110,47110,47130,대중교통 등,3.0,7.0
d000631,30,여,40,6,1.0,50130,28237,42770,대중교통 등,5.0,1.0
d000631,30,여,40,6,1.0,50130,28237,42770,대중교통 등,2.0,2.0
d000631,30,여,40,6,1.0,50130,28237,42770,대중교통 등,1.0,2.0
d004580,50,여,30,1,7.0,50130,26350,47130,자가용,4.0,1.0
d009371,50,여,40,5,3.0,50130,11110,50110,자가용,2.0,2.0
d000956,11,남,20,3,7.0,42210,47760,43110,대중교통 등,3.0,9.0
d000956,11,남,20,3,7.0,42210,47760,43110,대중교통 등,5.0,9.0
d000956,11,남,20,3,7.0,42210,47760,43110,대중교통 등,3.0,9.0
d000956,11,남,20,3,7.0,42210,47760,43110,대중교통 등,3.0,9.0
d000956,11,남,20,3,7.0,42210,47760,43110,대중교통 등,3.0,9.0
d007636,26,여,20,1,2.0,26200,48170,47130,대중교통 등,-1.0,-1.0
d001582,41,여,30,3,2.0,42150,50130,50110,대중교통 등,-1.0,-1.0
d005110,41,남,30,1,1.0,42770,42760,42820,대중교통 등,4.0,1.0
b000363,28,남,20,3,3.0,50130,48840,26170,자가용,3.0,2.0
b000363,28,남,20,3,3.0,50130,48840,26170,자가용,3.0,5.0
d005446,11,남,40,1,1.0,44825,28110,46130,자가용,-1.0,-1.0
d000263,44,남,20,2,1.0,50110,26200,42150,대중교통 등,3.0,7.0
d003047,42,남,20,5,2.0,42210,28260,41670,대중교통 등,-1.0,-1.0
d001732,50,남,60,2,2.0,50130,26350,47280,자가용,1.0,2.0
d001732,50,남,60,2,2.0,50130,26350,47280,자가용,1.0,2.0
a004216,11,여,20,1,9.0,42150,26350,50130,자가용,7.0,1.0
a004216,11,여,20,1,9.0,42150,26350,50130,자가용,3.0,2.0
d007445,11,여,20,5,1.0,50110,42150,26350,대중교통 등,-1.0,-1.0
d009829,41,여,20,1,1.0,26290,47190,42150,대중교통 등,-1.0,-1.0
b000483,11,남,20,1,3.0,11440,11680,11410,대중교통 등,3.0,7.0
b000483,11,남,20,1,3.0,11440,11680,11410,대중교통 등,3.0,7.0
b000483,11,남,20,1,3.0,11440,11680,11410,대중교통 등,3.0,7.0
b000483,11,남,20,1,3.0,11440,11680,11410,대중교통 등,3.0,7.0
d007057,11,남,20,1,2.0,50110,42210,28710,자가용,3.0,8.0
d003411,50,남,40,5,3.0,50130,50110,26350,자가용,5.0,1.0
d003411,50,남,40,5,3.0,50130,50110,26350,자가용,2.0,2.0
d000391,11,여,20,2,2.0,50110,42210,48310,대중교통 등,4.0,8.0
d004068,50,여,30,1,8.0,50130,50110,42150,자가용,1.0,2.0
d004068,50,여,30,1,8.0,50130,50110,42150,자가용,1.0,2.0
b002847,41,남,30,6,1.0,42210,42150,42110,자가용,4.0,1.0
d012442,50,여,20,1,2.0,11230,50130,30200,대중교통 등,-1.0,-1.0
d002465,11,여,20,3,5.0,46710,46130,45130,대중교통 등,3.0,8.0
a003343,11,여,20,5,2.0,42210,26290,50130,자가용,4.0,8.0
d006740,47,여,30,1,2.0,47130,11680,31110,자가용,7.0,3.0
a004731,11,남,30,3,3.0,42230,42730,41650,자가용,4.0,1.0
b000071,31,여,40,3,4.0,50130,26200,47930,대중교통 등,-1.0,-1.0
d001315,41,남,40,5,2.0,42150,41820,26350,자가용,4.0,1.0
d010226,26,여,20,5,2.0,28237,31170,50130,대중교통 등,3.0,8.0
a004017,11,남,60,1,2.0,42210,46730,50130,자가용,6.0,1.0
d002525,41,여,20,4,2.0,50110,26350,41110,자가용,-1.0,-1.0
d012296,50,남,30,2,3.0,50130,26350,11680,자가용,4.0,1.0
d005408,48,여,20,2,1.0,50130,42210,46150,대중교통 등,-1.0,-1.0
d000481,41,여,30,1,1.0,42750,42210,42230,자가용,4.0,5.0
